,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloSFR,SubhaloVel,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH,SubhalosSFR
541681,4371211,44.40189,True,137517,1.7759272,[-120.93019    35.343616 -189.53094 ],5.066266,38.57987,0.0,0.0,0.75307417,0.0026821918,0.23582367897033693
541706,4371211,37.898663,True,115897,1.7366025,[  70.28816  697.48425 -612.5235 ],2.8926587,33.497837,0.0,0.0,1.5056515,0.002517638,0.11533894538879395
541729,4371211,45.508995,True,138962,0.82863516,[ 166.60977 -122.54062  286.6792 ],4.372624,40.11125,0.0,0.0,1.0184654,0.0066509875,0.08136115074157715
541757,4371211,43.659916,True,138058,0.8783372,[121.545364  33.94572  -55.30287 ],5.235745,37.533836,0.0,0.0,0.8867763,0.003558569,0.09904833436012268
541783,4371211,46.18254,True,139388,1.1200095,[119.26616 -83.96194 -73.08497],3.9182198,41.094597,0.0,0.0,1.1642288,0.0054956265,0.09620184302330018
541808,4371211,48.20817,True,137707,2.6585689,[ 105.11669 -289.8577  -154.83784],3.422138,43.523373,0.0,0.0,1.2563685,0.0062897895,0.21160740852355958
541823,4371211,41.394646,True,128936,1.8536009,[ 97.42407   60.76463  -26.217924],4.0713196,36.15766,0.0,0.0,1.16115,0.0045117936,0.15963492393493653
541839,4371211,45.155804,True,138394,2.5206802,[-63.234642 -39.87723  264.41208 ],3.723923,39.92672,0.0,0.0,1.4997501,0.00541127,0.16807334423065187
541854,4371211,47.14162,True,136539,1.7319214,[-355.72208   -79.35104    23.142336],3.7273767,42.250843,0.0,0.0,1.1590877,0.0043126475,0.1494210958480835
541879,4371211,34.95519,True,106193,0.81387544,[-74.80607   63.806076 264.47296 ],3.7413597,30.716673,0.0,0.0,0.4954467,0.0017096128,0.1642710328102112
541934,4371211,46.570255,True,126801,1.0091853,[ 24.584246 120.897415  72.628235],2.599396,42.78928,0.0,0.0,1.1762418,0.0053364476,0.0857974410057068
541955,4371211,29.338848,True,78986,0.38279203,[433.81226 262.034   247.29277],1.704702,26.987051,0.0,0.0,0.64371175,0.0033830146,0.05946637392044068
541975,4371211,46.102997,True,140169,0.84857917,[-31.655956  88.98831   26.615248],4.539437,40.48942,0.0,0.0,1.0720757,0.002060147,0.079152911901474
541999,4371211,44.341293,True,137022,2.4154985,[  65.48324  -818.8229    -45.522175],4.328052,38.975227,0.0,0.0,1.033973,0.004040662,0.23361330032348634
542023,4371211,45.382854,True,136869,1.1687301,[  -2.1657832 -319.06854   -142.14207  ],4.349167,39.927223,0.0,0.0,1.1024944,0.0039704167,0.10600781440734863
542068,4371211,33.152096,True,98977,0.8532855,[ 234.36192  -226.49315   107.859436],3.9170666,28.927444,0.0,0.0,0.30665278,0.00093203795,0.2782578706741333
542088,4371211,37.80423,True,115756,2.5315404,[ 66.27956  -68.168564  72.66607 ],3.322931,33.27589,0.0,0.0,1.2024821,0.0029267555,0.21052625179290774
542113,4371211,46.512646,True,138551,2.1987007,[-262.33484 -192.47124  186.2985 ],3.5041392,41.591576,0.0,0.0,1.4108903,0.0060423207,0.15583781003952027
542150,4371211,46.47607,True,138209,2.3570805,[36.78995  26.683199 33.173275],3.6351974,41.49248,0.0,0.0,1.3405325,0.007857219,0.17583165168762208
542183,4371211,46.61719,True,130036,1.1325792,[ -27.500866 -361.35248  -415.78537 ],1.7488706,43.02488,0.0,0.0,1.8394955,0.00394658,0.06157009601593018
542201,4371211,43.812366,True,130316,0.89537305,[38.58645 69.20745 86.63161],4.4517426,38.728,0.0,0.0,0.6301011,0.0025214073,0.1420999050140381
542225,4371211,35.59036,True,101974,0.69548297,[-140.24808  149.64444 -321.43344],2.5878625,32.18233,0.0,0.0,0.8157927,0.0043731444,0.08525241613388063
542274,4371211,43.713627,True,131948,1.2482381,[-103.97863   -95.205666   43.446056],4.1954255,38.69969,0.0,0.0,0.81315374,0.005356082,0.15350579023361208
542310,4371211,39.046227,True,119760,0.6848824,[-24.696262   5.231512  88.13911 ],4.3902583,34.166206,0.0,0.0,0.4874366,0.0023247963,0.1405069708824158
542350,4371211,33.109295,True,106087,0.6372487,[  0.8201351 -40.056465  -62.331757 ],4.8525577,28.037128,0.0,0.0,0.21885358,0.0007554778,0.2911758184432984
542389,4371211,46.33409,True,136647,1.9499832,[139.13365  216.2534    -4.689387],3.7488892,41.442432,0.0,0.0,1.1385238,0.004247403,0.17127294540405275
542408,4371211,43.809967,True,135162,1.219391,[-206.45934    25.023111  -60.740894],5.0038557,38.14912,0.0,0.0,0.65459144,0.0024002355,0.18628275394439697
542463,4371211,43.436295,True,136252,1.4573493,[ -83.158455  133.95506  -104.85367 ],3.2637334,38.165802,0.0,0.0,2.0028977,0.0038591365,0.07276204228401184
542472,4371211,46.520657,True,138307,1.6661155,[-252.06398 -117.15542  128.7115 ],3.916631,41.45608,0.0,0.0,1.1444016,0.0035443688,0.14558836221694946
542504,4371211,43.679943,True,129982,1.076358,[246.67307 131.36632  94.98773],2.9023094,39.12892,0.0,0.0,1.6450548,0.0036574572,0.06542991399765015
542510,4371211,18.280317,True,55574,0.37464303,[ 177.34676 -105.32428 -109.07779],2.3527217,15.7880745,0.0,0.0,0.1389828,0.00053807296,0.269560718536377
542539,4371211,28.404919,True,86982,1.2329503,[-161.38309  -93.0751   -84.51871],2.8318515,24.995594,0.0,0.0,0.57435966,0.0031143844,0.21466519832611086
542600,4371211,39.21103,True,113095,2.0827372,[ 151.85237 -423.52414   18.61071],3.2596362,35.16067,0.0,0.0,0.7859244,0.0047980547,0.2650047779083252
542637,4371211,44.085255,True,137907,1.7406472,[-24.685793  99.14292  -96.17597 ],5.2460985,38.0657,0.0,0.0,0.77004355,0.0034145138,0.226045298576355
542653,4371211,43.438225,True,133832,1.9400887,[133.99493 273.49222 542.0583 ],4.655821,37.928185,0.0,0.0,0.8520173,0.0022025672,0.22770533561706544
542719,4371211,47.222927,True,138446,1.2515014,[ 52.54686  -83.65875   29.800318],3.7710738,42.39746,0.0,0.0,1.0470524,0.0073406617,0.11952614784240723
542753,4371211,38.99631,True,119953,1.223822,[ 714.59656 -301.32465  -34.86896],4.3406253,34.04436,0.0,0.0,0.6084355,0.0028892045,0.20114243030548096
542770,4371211,41.94197,True,133051,1.186209,[-235.89915    81.57388    36.462925],4.751906,36.127327,0.0,0.0,1.0593435,0.0033942522,0.11197586059570314
542783,4371211,46.063683,True,136397,2.4873457,[ -31.055151     5.4732337 -108.39331  ],3.6176953,41.247784,0.0,0.0,1.1915003,0.0067012752,0.20875744819641115
542795,4371211,44.624542,True,135718,2.5215611,[-163.4073  -201.13359 -158.71387],4.6439342,39.04247,0.0,0.0,0.9346747,0.003465172,0.2697795391082764
542816,4371211,44.847095,True,137510,1.5011126,[ 208.72499  -270.20917     9.477878],4.827086,39.138023,0.0,0.0,0.87918603,0.002802219,0.1707388997077942
542846,4371211,45.562332,True,136888,1.5914321,[-172.63014 -119.65642 -137.72797],3.1421044,40.73412,0.0,0.0,1.6817878,0.004317403,0.09462739825248719
542856,4371211,46.866875,True,133388,1.3888578,[-429.0362    -41.86436   -10.535834],3.6608164,42.35145,0.0,0.0,0.8508111,0.0037927919,0.16323926448822024
542891,4371211,46.939056,True,138466,2.5641153,[-211.65364  184.65717 -308.79752],3.9180238,41.839306,0.0,0.0,1.1774174,0.0043094233,0.2177745342254639
542906,4371211,24.715355,True,74096,0.82611156,[-260.0872   -95.73827  136.67311],2.5588202,21.785702,0.0,0.0,0.36932287,0.0015107321,0.22368276119232178
543014,4371211,21.315704,True,62469,0.50279546,[  3.4779763 295.62277   178.03404  ],2.2086763,18.858932,0.0,0.0,0.2464634,0.0016315563,0.2040040969848633
543078,4371211,40.40075,True,127663,0.39700064,[-512.12134    43.599922  -90.791695],5.3761463,34.520107,0.0,0.0,0.50227463,0.0022213354,0.07904055118560792
543127,4371211,43.041885,True,133829,1.0162833,[ 62.343037 292.12466   97.43302 ],4.090337,37.79623,0.0,0.0,1.1503768,0.0049434355,0.08834351301193238
543168,4371211,45.538513,True,133951,2.0104122,[ 195.53647   -101.696       -2.2671282],3.4195533,40.85647,0.0,0.0,1.2576948,0.004796607,0.15984896421432496
543190,4371211,33.038105,True,109151,0.87142676,[182.64824  272.78232   22.911926],5.048229,27.575033,0.0,0.0,0.4140791,0.0007641498,0.21044933795928955
543283,4371211,23.85287,True,73392,0.38787088,[-356.64636   398.37723    33.611927],2.9890325,20.628948,0.0,0.0,0.23360048,0.0012896962,0.1660402774810791
543308,4371211,40.822464,True,132272,2.2382836,[ -45.347736  -721.6163       7.6305385],4.2108116,35.201622,0.0,0.0,1.4047346,0.005297376,0.15933854579925538
543349,4371211,45.8906,True,136025,1.218623,[  -0.9080335 -139.21451    -65.462585 ],3.032402,41.248795,0.0,0.0,1.6032279,0.0061718537,0.07601059675216676
543372,4371211,43.228367,True,134359,1.8966808,[-476.41202   -81.89086   -43.763573],3.1935198,38.240124,0.0,0.0,1.7874528,0.0072693527,0.10611082315444947
543392,4371211,42.14724,True,138168,1.4298792,[ -43.986965 -124.1114   -124.7666  ],5.282885,35.65967,0.0,0.0,1.2011927,0.0034886824,0.11903828382492065
543404,4371211,46.343063,True,137884,1.9441587,[-288.85974  -90.27355  193.92474],3.6843247,41.392883,0.0,0.0,1.2587022,0.007151621,0.1544574022293091
543418,4371211,35.620834,True,105349,1.157746,[ 261.03473  290.3504  -362.87592],3.5970364,31.596876,0.0,0.0,0.42561057,0.0013117536,0.27202003002166747
543451,4371211,44.230816,True,131870,1.4311857,[-29.348536 110.78629  -36.21961 ],4.6398854,39.040955,0.0,0.0,0.54823273,0.0017463067,0.26105442047119143
543486,4371211,42.89012,True,132813,1.8324802,[ 338.36325   83.96339 -234.11641],4.7555237,37.20066,0.0,0.0,0.9311125,0.0028246436,0.19680545330047608
543512,4371211,35.64806,True,103668,0.63143754,[-223.94261    143.99063      3.9541976],2.7048867,32.05341,0.0,0.0,0.8843761,0.0053883535,0.07139920592308045
543538,4371211,44.76455,True,135904,0.9272442,[-278.93573   -10.774893 -214.2163  ],3.912257,39.504566,0.0,0.0,1.3430622,0.004665795,0.06903955936431885
543544,4371211,41.43868,True,134814,2.7222393,[ 182.64195 -242.47343 -211.44664],4.7362776,35.376045,0.0,0.0,1.3225394,0.00381753,0.2058342695236206
543560,4371211,42.83895,True,131936,2.7260516,[724.5968    -9.292117 447.3425  ],3.543952,37.74112,0.0,0.0,1.549107,0.0047718436,0.17597568035125732
543619,4371211,41.385174,True,125874,1.702861,[-260.63684   -48.770252  -79.37588 ],4.238608,36.348263,0.0,0.0,0.79452497,0.003778435,0.21432440280914308
543656,4371211,43.46994,True,136790,1.6697363,[ 120.78925 -254.79778  125.79968],3.9705658,37.85285,0.0,0.0,1.641814,0.004707285,0.10170069932937623
543698,4371211,46.291203,True,132260,1.5699835,[-97.74031   -95.06737     5.9480915],3.5275235,41.824646,0.0,0.0,0.93456864,0.0044668103,0.1679901719093323
543743,4371211,44.825962,True,132054,1.7944908,[299.31616 836.0376  444.44998],3.1464698,40.270004,0.0,0.0,1.4056182,0.0038693827,0.1276655912399292
543774,4371211,45.823177,True,135057,1.129536,[199.28616 210.36603 173.6675 ],3.3408968,40.99449,0.0,0.0,1.4843813,0.0034069207,0.07609473466873169
543792,4371211,40.901237,True,128794,1.9349306,[-646.08496  255.79588 -647.65485],3.8330073,35.693546,0.0,0.0,1.3698993,0.004786498,0.14124618768692018
543809,4371211,43.577454,True,135680,2.8693132,[42.322937 71.82713  41.783318],3.6457748,38.201195,0.0,0.0,1.7244762,0.0060102115,0.1663875222206116
543821,4371211,44.228134,True,134693,1.16671,[  62.16664 -188.60463 -130.04214],4.2898536,38.865517,0.0,0.0,1.0675219,0.005240095,0.1092914342880249
543835,4371211,40.500114,True,127170,0.8092046,[ -79.21516    -5.920733 -115.90324 ],5.2469306,34.77947,0.0,0.0,0.4724811,0.0012345425,0.17126708030700685
543869,4371211,40.840847,True,123357,1.6319752,[-136.3706   -248.19255    40.509045],3.7101417,36.18092,0.0,0.0,0.9455797,0.004207048,0.172589910030365
543895,4371211,43.368713,True,132045,1.8980165,[133.39735  -52.895115 148.40157 ],3.7980707,38.36045,0.0,0.0,1.2051868,0.005006424,0.1574873208999634
543926,4371211,44.558525,True,132545,1.0232412,[ 101.88376 -199.58476 -564.36176],4.336616,39.391823,0.0,0.0,0.8261152,0.0039733397,0.1238618016242981
543953,4371211,42.769188,True,126596,1.236378,[ -52.599243   48.999664 -290.1167  ],3.3613448,38.294724,0.0,0.0,1.1079776,0.005140784,0.11158871650695801
544005,4371211,44.215378,True,136558,2.5391579,[-140.22356   83.41589  240.64728],3.82261,38.973713,0.0,0.0,1.4135069,0.0055501554,0.17963534593582153
544023,4371211,43.98257,True,133237,1.0095987,[ 47.152493  92.13699  141.55103 ],3.546772,39.102634,0.0,0.0,1.3266054,0.006561019,0.07610391974449159
544045,4371211,43.705826,True,128701,0.6017174,[165.78796  -98.19372  -17.650732],4.3229513,38.820015,0.0,0.0,0.55999595,0.002863162,0.10745031833648683
544145,4371211,42.088192,True,132017,0.88929945,[-208.22855   67.39371 -176.33578],3.4476175,37.108143,0.0,0.0,1.5247483,0.007685436,0.05832434296607972
544162,4371211,43.083405,True,122475,3.1166024,[ -58.955223 -381.19254   304.1918  ],2.8508391,39.007584,0.0,0.0,1.2199646,0.0050175847,0.255466628074646
544205,4371211,42.53944,True,126349,2.068749,[-122.79851   68.58868 -447.80292],3.9311173,37.842743,0.0,0.0,0.7616109,0.003968779,0.2716280460357666
544255,4371211,43.52056,True,130768,2.9539046,[-303.01718  -102.24181   -49.290146],3.659117,38.56167,0.0,0.0,1.295093,0.004682849,0.2280843496322632
544305,4371211,37.704212,True,124768,2.448744,[-7.6614127e+00  5.8158811e-02  6.3266438e+01],4.0575657,32.20154,0.0,0.0,1.4391128,0.005988909,0.17015650272369387
544320,4371211,39.457916,True,130687,1.9775658,[ 108.375374  -44.667446 -231.99713 ],5.171774,33.280437,0.0,0.0,1.0020509,0.0036505852,0.19735183715820315
544344,4371211,42.016712,True,135383,1.9620328,[-155.09099    72.452095 -157.98732 ],3.7111094,36.459995,0.0,0.0,1.8398917,0.005716564,0.10663849115371704
544360,4371211,46.375294,True,135469,0.6873326,[ 88.02432 220.53317 142.23334],3.5581686,41.625954,0.0,0.0,1.1887295,0.0024413685,0.05782077312469483
544373,4371211,42.000416,True,127035,0.97145104,[ 234.49944 -184.93393  375.5166 ],3.9327843,37.082863,0.0,0.0,0.9803895,0.00437976,0.09908827543258668
544393,4371211,45.23691,True,134400,2.0608041,[343.78882 -94.33706  21.19246],3.0578845,40.59812,0.0,0.0,1.5770261,0.0038791888,0.13067660331726075
544416,4371211,29.692383,True,96080,1.2734977,[-68.99117  41.98287 -66.55646],3.6961129,25.242819,0.0,0.0,0.75106245,0.002389072,0.1695594906806946
544446,4371211,39.92801,True,119014,1.7180184,[-528.58203  136.2649  -598.76196],4.2768245,35.149548,0.0,0.0,0.50051785,0.0011212763,0.3432481765747071
544464,4371211,42.403687,True,133698,1.113369,[ 842.9664  -394.54672 -238.4414 ],5.3141093,36.366467,0.0,0.0,0.7195655,0.0035482454,0.1547279477119446
544486,4371211,22.398893,True,57263,0.3689289,[-81.98252 147.15056 200.75679],0.82161003,21.068798,0.0,0.0,0.50523317,0.0032533396,0.07302151322364807
544569,4371211,41.50552,True,132112,1.2392448,[-102.130356  139.09518   188.91968 ],3.7383053,36.19659,0.0,0.0,1.5649544,0.0056673503,0.0791872799396515
544581,4371211,27.417496,True,77472,0.5779824,[173.2214  304.73584 187.94168],2.451941,24.599728,0.0,0.0,0.3648435,0.0009822431,0.1584192752838135
544615,4371211,43.76015,True,135284,1.3556023,[123.339806 131.62552  -75.263245],5.1766725,37.87257,0.0,0.0,0.7075529,0.0033565655,0.1915902376174927
544644,4371211,36.981293,True,117955,2.4532478,[-151.60251  -69.62267  174.98314],4.212975,31.830452,0.0,0.0,0.93448526,0.0033783775,0.2625239610671997
544656,4371211,40.46904,True,127551,2.0122473,[  84.9891    -45.057655 -120.32838 ],4.2343874,35.026188,0.0,0.0,1.2031341,0.005330219,0.16725046634674073
544694,4371211,45.221325,True,134791,1.4716164,[ 41.61343 -50.59934  65.8192 ],2.6465113,40.727547,0.0,0.0,1.841357,0.005908009,0.07992020845413209
544705,4371211,43.51024,True,132047,1.1760131,[  42.521145 -139.16693  -173.35303 ],4.306946,38.204227,0.0,0.0,0.99575967,0.0033054538,0.11810210943222046
544731,4371211,43.93927,True,133426,1.1930197,[ 10.631703 199.08328  -96.2437  ],4.592538,38.60363,0.0,0.0,0.7393634,0.003738252,0.16135770082473755
544754,4371211,43.009167,True,128019,1.7785977,[ 75.77427  -82.83848  -67.329094],3.6397932,38.279556,0.0,0.0,1.0845047,0.005312747,0.16400091648101808
544787,4371211,37.0427,True,109741,1.0660956,[125.554   235.08115  55.18594],3.1278849,32.926537,0.0,0.0,0.9855597,0.0027181646,0.10817159414291383
544827,4371211,42.328663,True,128639,1.5574074,[   8.438596    -3.0418122 -200.91177  ],3.9355145,37.45345,0.0,0.0,0.935185,0.0045124968,0.16653468608856203
544849,4371211,38.878628,True,120651,1.1387019,[-107.13473  264.52432  205.51447],4.051724,33.913418,0.0,0.0,0.90828264,0.005202343,0.1253686785697937
544863,4371211,39.5188,True,123754,1.6120905,[ 58.67263   73.96094  -44.889294],4.714975,34.080765,0.0,0.0,0.7210098,0.002052238,0.22358787059783936
544908,4371211,41.46573,True,123162,1.880411,[-131.94836    20.828312  123.06867 ],3.9912875,36.788113,0.0,0.0,0.6832012,0.0031279782,0.27523531913757326
544976,4371211,40.177032,True,129065,0.8620621,[  99.61512  136.20845 -124.64572],5.54361,34.035767,0.0,0.0,0.59586245,0.0017921781,0.1446746826171875
545037,4371211,40.225418,True,127645,2.602402,[-103.71492   -18.431208 -150.34906 ],3.6193302,35.074215,0.0,0.0,1.5261451,0.005726655,0.1705212712287903
545050,4371211,41.754818,True,129197,2.7085466,[248.76704    -1.9727219  25.866087 ],4.7083726,36.22642,0.0,0.0,0.81736547,0.0026582475,0.3313752174377442
545070,4371211,36.66047,True,98862,3.5785842,[187.39153 262.30756 541.6176 ],1.7480707,33.829998,0.0,0.0,1.0789081,0.003492932,0.331685733795166
545101,4371211,25.852036,True,79783,1.0476215,[249.65443  86.99656  91.21624],2.6623926,22.65175,0.0,0.0,0.5348173,0.0030740579,0.1958840012550354
545136,4371211,42.36409,True,131082,1.4655793,[-117.20678   -38.019444 -163.3538  ],5.0271006,36.66071,0.0,0.0,0.67372733,0.0025535782,0.21753299236297607
545154,4371211,39.98143,True,116476,1.212867,[ 497.959    131.8264  -221.37044],3.237605,35.72843,0.0,0.0,1.01075,0.004645951,0.11999672651290894
545214,4371211,43.280453,True,126102,1.413994,[291.97836   90.200874 158.00089 ],3.441875,38.845802,0.0,0.0,0.9892437,0.0035341068,0.14293687343597414
545249,4371211,44.527004,True,133660,0.8618751,[-314.24033  -109.296394  165.24083 ],3.3892293,39.662807,0.0,0.0,1.4691094,0.0058576893,0.05866650342941285
545265,4371211,41.05464,True,125190,2.1568646,[ 167.67374 -199.05397 -146.79016],4.389284,35.95139,0.0,0.0,0.710723,0.0032453602,0.3034747362136841
545301,4371211,41.684937,True,126955,1.7912861,[-510.99905   184.19495   -29.687868],3.7445588,36.781036,0.0,0.0,1.151947,0.007394078,0.1555007338523865
545323,4371211,43.294094,True,129892,1.7717323,[168.51248 237.40059 149.42815],3.7419708,38.522232,0.0,0.0,1.0244108,0.005479095,0.172951340675354
545346,4371211,35.02658,True,109355,0.72524697,[  44.659924   35.534794 -129.44301 ],3.7191653,30.451246,0.0,0.0,0.8538274,0.0023430358,0.08494069576263429
545377,4371211,38.88624,True,116491,1.1500223,[-127.5115    -50.577744 -124.57763 ],3.2878225,34.641445,0.0,0.0,0.95217305,0.0047988547,0.1207787036895752
545413,4371211,40.55532,True,126844,0.4919241,[-196.315      -9.444027  357.31686 ],4.4342794,35.172802,0.0,0.0,0.9438338,0.0044049,0.052119779586791995
545434,4371211,34.546368,True,110104,1.5982286,[198.86943   30.338383 170.17737 ],4.5236745,29.47296,0.0,0.0,0.5470321,0.0027011365,0.2921635627746582
545470,4371211,20.39548,True,65421,0.37446517,[ 159.11441  164.13286 -120.0121 ],2.8681836,17.330582,0.0,0.0,0.19603322,0.0006817262,0.19102127552032472
545502,4371211,26.874855,True,73010,0.48709813,[-191.47473   -43.907944 -191.18437 ],1.9210573,24.5972,0.0,0.0,0.35431293,0.002284949,0.13747681379318238
545536,4371211,37.22853,True,116128,1.3988523,[-129.04884 -121.38358 -120.64627],4.539309,32.220757,0.0,0.0,0.46552065,0.0029470942,0.300492000579834
545571,4371211,42.036533,True,129628,0.50576293,[  -8.263264  -63.426453 -199.49986 ],4.6298957,36.583862,0.0,0.0,0.81907135,0.0037049653,0.06174833774566651
545589,4371211,43.060905,True,132993,2.1507201,[-255.44226    21.310768  173.65541 ],5.018023,37.298237,0.0,0.0,0.7427228,0.0019221528,0.2895723819732666
545612,4371211,40.637268,True,130132,2.3995757,[ -7.3763847 -39.83026    48.35892  ],4.640772,34.84772,0.0,0.0,1.14545,0.003325861,0.20948760509490968
545630,4371211,40.154163,True,127157,1.7329662,[268.00656 237.29636  91.11591],4.360984,34.65257,0.0,0.0,1.1378187,0.0027942709,0.15230600833892824
545657,4371211,41.321404,True,134512,2.4350924,[169.00096   208.20001    -4.2446194],5.3481703,34.94479,0.0,0.0,1.0244247,0.0040169326,0.23770341873168946
545664,4371211,44.27614,True,132798,1.0713646,[217.50395  -17.548937  30.483377],4.1252027,39.21841,0.0,0.0,0.92868197,0.0038430858,0.11536399126052857
545690,4371211,40.594303,True,124064,1.5752047,[ 36.00013  93.52265 229.22983],3.6529126,35.80376,0.0,0.0,1.130964,0.0066668857,0.13927981853485108
545715,4371211,27.667864,True,81403,0.2861532,[ 36.431847  44.784073 238.92654 ],3.081295,24.379297,0.0,0.0,0.20637524,0.00089475285,0.13865674734115602
545733,4371211,36.339092,True,110308,1.1442522,[  44.126953  109.91673  -262.51703 ],3.8670957,31.956846,0.0,0.0,0.5123694,0.0027804528,0.22332563400268557
545758,4371211,43.88628,True,131217,0.72128206,[  37.072495   35.720608 -123.43931 ],3.649651,38.938828,0.0,0.0,1.2945113,0.0032912653,0.05571848154067993
545770,4371211,41.416683,True,129457,1.8496931,[ 83.37455    -5.8444266 -32.471794 ],4.304356,36.14654,0.0,0.0,0.96075505,0.005034242,0.19252493381500246
545804,4371211,42.056988,True,128943,0.98920375,[-49.965237 105.17147  161.25978 ],4.6825466,36.59751,0.0,0.0,0.7749579,0.0019727766,0.12764612436294556
545832,4371211,43.572205,True,131262,0.7237146,[-646.00134   -21.500921  184.57536 ],4.561655,38.318485,0.0,0.0,0.68965274,0.0024093022,0.10493898391723633
545856,4371211,41.133778,True,123090,1.1281312,[ -29.482357  148.45845  -300.51428 ],3.7593696,36.40893,0.0,0.0,0.9606111,0.004865571,0.11743890047073365
