,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloSFR,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH
343638,4371211,419.91306,True,1172283,0.9881469,26.81933,383.66113,0.0,0.0,9.395296,0.037321445
343988,4371211,440.7038,True,1107075,0.38764137,20.456244,414.6215,0.0,0.0,5.5994134,0.026656121
344300,4371211,542.00995,True,1474209,4.920513,30.211931,499.87393,0.0,0.0,11.894347,0.02973535
344593,4371211,586.9998,True,1528713,2.8796272,33.242332,546.2002,0.0,0.0,7.5264845,0.03075853
344987,4371211,546.80804,True,1483026,0.7716126,29.122011,505.28967,0.0,0.0,12.343852,0.05253504
345250,4371211,466.91342,True,1430962,2.547281,43.796124,411.5668,0.0,0.0,11.509912,0.04057981
345456,4371211,471.36826,True,1200489,0.0,23.975887,442.07266,0.0,0.0,5.292859,0.026871556
345812,4371211,504.58652,True,1348862,8.616432,29.644846,465.85587,0.0,0.0,9.062656,0.023131832
346075,4371211,517.3997,True,1416750,0.0014082757,30.176575,476.17514,0.0,0.0,11.006521,0.041456014
346420,4371211,384.62927,True,1041820,0.18165465,17.565351,356.44757,0.0,0.0,10.579974,0.036381353
346748,4371211,546.80676,True,1563400,2.8479435,41.019073,494.28784,0.0,0.0,11.462776,0.037079465
346976,4371211,594.2886,True,1642041,1.4993488,36.821266,544.51465,0.0,0.0,12.887103,0.06557774
347237,4371211,515.1553,True,1519929,1.9235597,40.44502,461.24252,0.0,0.0,13.429647,0.038121786
347508,4371211,496.27496,True,1372146,0.7732195,30.891932,454.88995,0.0,0.0,10.457572,0.035504512
347785,4371211,341.9836,True,1047031,4.560894,29.28568,302.50583,0.0,0.0,10.167055,0.025049236
348038,4371211,421.51285,True,1230993,0.689243,32.868195,379.03867,0.0,0.0,9.590188,0.015809549
348334,4371211,574.7254,True,1554575,0.28276852,33.811123,529.85706,0.0,0.0,11.021149,0.03612486
348593,4371211,530.28845,True,1438278,0.0032951396,32.812717,488.43027,0.0,0.0,9.001761,0.04370277
348894,4371211,586.41394,True,1582909,0.0,20.77295,546.7255,0.0,0.0,18.873825,0.041660737
349135,4371211,536.7895,True,1473880,1.2279272,39.116173,490.40756,0.0,0.0,7.222675,0.04308561
349414,4371211,557.71564,True,1561738,4.087752,29.354662,511.79184,0.0,0.0,16.524382,0.044736724
349624,4371211,445.5567,True,1196647,0.026104607,25.839018,411.53748,0.0,0.0,8.143312,0.036884267
349897,4371211,520.33856,True,1382608,0.5385183,26.791965,483.39426,0.0,0.0,10.126419,0.025902068
350183,4371211,435.63718,True,1160452,0.002262796,22.536844,404.50443,0.0,0.0,8.557333,0.0385717
350486,4371211,368.7701,True,1061800,0.9588147,22.27838,334.79938,0.0,0.0,11.648349,0.043991696
350843,4371211,460.44067,True,1358334,1.9800272,34.787766,412.6548,0.0,0.0,12.950508,0.04759565
351071,4371211,481.7456,True,1279164,0.01728318,31.735632,444.75674,0.0,0.0,5.231617,0.021605011
351452,4371211,218.1759,True,604068,1.5020925,7.065536,202.2823,0.0,0.0,8.810398,0.017663503
351779,4371211,478.26804,True,1149676,0.0005695993,12.922981,458.0038,0.0,0.0,7.305549,0.035706792
352061,4371211,475.4434,True,1355855,1.5537268,40.32214,428.74216,0.0,0.0,6.3432283,0.035845276
352359,4371211,465.78958,True,1410198,0.20247082,34.00857,415.48044,0.0,0.0,16.256315,0.044232134
352578,4371211,485.97986,True,1240373,0.012687635,22.097918,456.16553,0.0,0.0,7.6703014,0.04609334
352816,4371211,444.5804,True,1276569,0.08373572,29.76573,403.52817,0.0,0.0,11.264172,0.022349501
353167,4371211,496.3073,True,1222585,0.32040942,20.894342,469.8105,0.0,0.0,5.572667,0.02981504
353423,4371211,525.67145,True,1452523,1.2112372,29.371513,483.06662,0.0,0.0,13.188693,0.044608988
353729,4371211,519.035,True,1410212,0.21236059,24.920898,480.10196,0.0,0.0,13.964137,0.047971062
353973,4371211,466.12762,True,1340698,0.9380223,33.10741,421.45987,0.0,0.0,11.525146,0.03518173
354239,4371211,315.22647,True,801207,0.49828827,13.884567,296.15277,0.0,0.0,5.1711836,0.01794168
354483,4371211,433.193,True,1089749,0.0,17.975016,408.65417,0.0,0.0,6.5282383,0.0355404
354727,4371211,471.98303,True,1279402,0.11084969,26.522724,435.60434,0.0,0.0,9.820841,0.035123512
354986,4371211,471.34555,True,1313691,0.000377806,35.97795,428.60263,0.0,0.0,6.7238255,0.041138846
355232,4371211,314.47592,True,790295,0.0,12.066942,297.07697,0.0,0.0,5.3150263,0.016965192
355537,4371211,313.80676,True,856385,0.51171094,17.89378,289.04593,0.0,0.0,6.8447933,0.02225739
355911,4371211,451.72806,True,1207489,0.14240807,27.887022,417.57556,0.0,0.0,6.2342725,0.031214386
356176,4371211,427.69055,True,1307534,5.191775,34.895954,379.1969,0.0,0.0,13.564121,0.03358511
356415,4371211,371.5232,True,992457,0.0,20.135769,344.46597,0.0,0.0,6.8973837,0.024065021
356678,4371211,555.66266,True,1441851,0.0,15.443921,524.1248,0.0,0.0,16.039398,0.054529827
356906,4371211,451.8596,True,1131436,0.0,22.383646,425.34875,0.0,0.0,4.1025434,0.024633005
357235,4371211,430.52493,True,1109128,0.07504455,13.365705,405.8806,0.0,0.0,11.244067,0.034558002
357465,4371211,517.8556,True,1352767,0.9940179,25.873383,482.73093,0.0,0.0,9.224504,0.026800435
357765,4371211,455.64075,True,1249925,0.96324664,18.566471,422.35574,0.0,0.0,14.683468,0.035054605
358016,4371211,476.77563,True,1246971,0.0016970559,21.714321,445.41602,0.0,0.0,9.608312,0.037004348
358273,4371211,414.6666,True,1204761,0.15226138,35.368317,371.56122,0.0,0.0,7.717472,0.019585412
358582,4371211,413.08145,True,1230395,3.2936003,34.62207,368.53485,0.0,0.0,9.896685,0.027861442
358886,4371211,476.18707,True,1399337,5.4013886,24.639,432.42023,0.0,0.0,19.080236,0.047618236
359086,4371211,548.2081,True,1417784,0.00029305374,29.91051,511.534,0.0,0.0,6.731838,0.03180679
359334,4371211,445.85248,True,1244126,0.009879753,28.411102,407.61322,0.0,0.0,9.783054,0.045096606
359639,4371211,461.49985,True,1315331,4.3176055,27.398018,420.64288,0.0,0.0,13.405933,0.053036805
359811,4371211,558.10236,True,1429238,0.030955736,25.734,523.4069,0.0,0.0,8.893211,0.06825536
360087,4371211,503.51895,True,1388377,2.5403805,27.010557,463.37906,0.0,0.0,13.089317,0.040012665
360294,4371211,501.5379,True,1402377,0.093111,32.054863,457.60947,0.0,0.0,11.831886,0.041691992
360509,4371211,370.37402,True,1004526,0.050101966,9.949712,346.26935,0.0,0.0,14.120511,0.03445337
360750,4371211,501.93484,True,1380358,0.17070104,18.637657,465.81595,0.0,0.0,17.421305,0.05993556
360916,4371211,444.69724,True,1147001,0.046103746,25.524733,414.37476,0.0,0.0,4.7654233,0.03233026
361189,4371211,412.22528,True,1093733,0.051300682,23.900644,382.07767,0.0,0.0,6.220168,0.026792014
361418,4371211,488.8393,True,1258276,0.010826427,26.921267,456.43652,0.0,0.0,5.4500732,0.031429384
361752,4371211,320.08185,True,867745,2.427077,21.765928,293.51773,0.0,0.0,4.7785296,0.019650843
362042,4371211,440.6597,True,1328810,0.608543,32.684685,392.96722,0.0,0.0,14.966778,0.041007034
362370,4371211,452.2476,True,1319936,0.25799417,27.148737,409.56876,0.0,0.0,15.5057955,0.024270453
362551,4371211,357.61572,True,1005348,0.037450504,26.687098,324.40933,0.0,0.0,6.48951,0.029795801
362780,4371211,375.12152,True,1110246,0.83525217,28.177284,335.95663,0.0,0.0,10.959891,0.027701056
363104,4371211,474.60605,True,1315309,0.036168415,23.435802,437.22116,0.0,0.0,13.904959,0.04412275
363315,4371211,444.09695,True,1261987,3.3277586,25.241758,405.1526,0.0,0.0,13.654627,0.047979955
363524,4371211,456.40527,True,1287716,0.7089983,24.741558,417.72418,0.0,0.0,13.897988,0.041523807
363736,4371211,389.52026,True,975231,0.0,15.193437,368.3675,0.0,0.0,5.919997,0.039323393
363981,4371211,478.41653,True,1308071,0.5069371,20.178173,443.3361,0.0,0.0,14.854592,0.047679912
364263,4371211,457.98718,True,1243854,0.6815154,25.122992,422.49832,0.0,0.0,10.334886,0.030989032
364479,4371211,301.05444,True,795870,0.0,16.865435,279.3389,0.0,0.0,4.831534,0.018589742
364807,4371211,472.50525,True,1290747,0.80174005,23.17044,436.58514,0.0,0.0,12.705402,0.044274148
365010,4371211,461.95587,True,1126151,0.0,18.928375,438.6752,0.0,0.0,4.324684,0.027618881
365263,4371211,433.7915,True,1295871,3.9742448,32.951736,387.51764,0.0,0.0,13.280153,0.041974872
365493,4371211,405.39102,True,1161183,0.6943843,29.943232,366.29617,0.0,0.0,9.117005,0.034612156
365743,4371211,461.72104,True,1174662,0.2668799,22.859283,433.02338,0.0,0.0,5.8014693,0.03691534
366034,4371211,396.7851,True,1020549,0.0,23.344242,369.89737,0.0,0.0,3.5148654,0.028614148
366338,4371211,323.0076,True,1004852,3.1330376,38.22841,279.95874,0.0,0.0,4.807468,0.012998072
366565,4371211,514.56244,True,1323737,0.14387533,25.243706,481.60098,0.0,0.0,7.678784,0.038959384
366792,4371211,428.97617,True,1167434,2.7007625,28.279308,393.52994,0.0,0.0,7.140373,0.026561003
367139,4371211,458.0402,True,1164686,0.0,22.440382,429.81653,0.0,0.0,5.7436395,0.039664898
367456,4371211,436.96518,True,1202218,1.8998581,27.365408,400.1651,0.0,0.0,9.399674,0.03501852
367688,4371211,480.83948,True,1171034,0.0,16.057976,457.98206,0.0,0.0,6.7700577,0.029397622
367929,4371211,194.30548,True,575719,15.414005,18.134525,172.60004,0.0,0.0,3.5615551,0.00937395
368170,4371211,394.34027,True,1180418,5.714689,36.77501,349.6476,0.0,0.0,7.9020834,0.015567524
368436,4371211,328.7216,True,1011146,2.5388799,20.942558,293.41864,0.0,0.0,14.344493,0.015909025
368697,4371211,381.84924,True,1047105,0.65996945,17.867205,352.87317,0.0,0.0,11.0657,0.04316458
368884,4371211,422.90433,True,1135457,1.3983021,23.089869,391.29935,0.0,0.0,8.479783,0.0353528
369152,4371211,400.4516,True,1076549,0.1116456,19.819902,371.15927,0.0,0.0,9.439509,0.03290418
369366,4371211,131.64056,True,369632,2.4265285,5.2325425,121.13763,0.0,0.0,5.263481,0.006922514
369545,4371211,303.11063,True,839773,0.36657396,11.462548,280.2808,0.0,0.0,11.347793,0.019512558
369789,4371211,450.112,True,1220769,0.62906283,20.38144,417.28485,0.0,0.0,12.408114,0.037608024
370003,4371211,441.63998,True,1156889,0.005253141,22.247852,411.64972,0.0,0.0,7.706795,0.03562156
370190,4371211,352.03912,True,1061593,3.1542165,34.908623,310.274,0.0,0.0,6.828448,0.028086195
370529,4371211,473.15173,True,1246336,0.0,24.646797,440.472,0.0,0.0,7.9976964,0.03524243
370781,4371211,344.9561,True,876883,0.384009,18.222187,322.8906,0.0,0.0,3.8233414,0.019969173
371013,4371211,408.89365,True,1062373,0.0,17.75661,382.97,0.0,0.0,8.132762,0.034284797
371259,4371211,424.1363,True,1184571,2.1041157,25.816982,387.60864,0.0,0.0,10.681091,0.029565321
371471,4371211,351.56915,True,1015901,0.8983333,24.297998,317.96527,0.0,0.0,9.272219,0.033662606
371704,4371211,456.98285,True,1203425,0.0,14.6029215,428.98383,0.0,0.0,13.358371,0.037721172
371859,4371211,481.43988,True,1175329,0.0,14.215379,459.06247,0.0,0.0,8.114107,0.047915593
372175,4371211,420.7364,True,1161670,1.1757139,23.317059,386.6718,0.0,0.0,10.706346,0.041180503
372343,4371211,464.45496,True,1180445,0.01260065,18.437187,437.60336,0.0,0.0,8.373451,0.040937737
372568,4371211,398.01706,True,1139727,0.81372833,21.888702,362.8436,0.0,0.0,13.246696,0.03806978
372778,4371211,384.80682,True,973065,0.0,11.705524,364.5044,0.0,0.0,8.55742,0.03947003
373050,4371211,379.8261,True,1115744,1.5017831,25.550108,342.1848,0.0,0.0,12.052286,0.03889542
373291,4371211,305.3582,True,908050,0.56086546,32.798286,269.68396,0.0,0.0,2.8641098,0.011833503
373510,4371211,414.294,True,1151241,1.4557383,22.169092,380.67874,0.0,0.0,11.412388,0.03377358
373699,4371211,371.0307,True,970422,0.006717912,18.338074,346.08078,0.0,0.0,6.578945,0.03291539
373951,4371211,423.91235,True,1056924,0.0015972946,17.435785,400.48816,0.0,0.0,5.959487,0.028929016
374228,4371211,410.21985,True,1123731,3.0409698,19.013838,379.16403,0.0,0.0,12.001598,0.040359788
374379,4371211,298.86542,True,794206,0.00044912536,16.795816,277.01074,0.0,0.0,5.035237,0.023621416
374593,4371211,417.84653,True,1092260,0.90542996,15.587787,391.44193,0.0,0.0,10.763134,0.053694684
374789,4371211,265.87738,True,761480,3.8341918,19.713623,240.03252,0.0,0.0,6.1094685,0.021763613
375020,4371211,409.47586,True,1121579,0.5367475,15.70362,379.69034,0.0,0.0,14.033152,0.048737023
375236,4371211,358.6424,True,910664,0.0,9.360004,339.96432,0.0,0.0,9.280285,0.03775647
375401,4371211,338.93085,True,949053,0.8958123,24.728645,308.4155,0.0,0.0,5.772815,0.013894242
375639,4371211,343.13577,True,936336,0.622747,21.431273,315.0623,0.0,0.0,6.6115894,0.03064353
375909,4371211,333.49945,True,876489,0.07161419,12.760788,312.26038,0.0,0.0,8.435809,0.04246296
376132,4371211,294.02844,True,770410,0.0,13.462189,274.45203,0.0,0.0,6.0867195,0.02750541
376356,4371211,455.71353,True,1154891,0.0022487452,15.141838,430.54202,0.0,0.0,9.983752,0.045930147
376544,4371211,212.24135,True,687828,1.6428491,23.754564,182.48451,0.0,0.0,5.987225,0.015046323
376738,4371211,256.52722,True,703302,0.45441717,12.359341,236.7923,0.0,0.0,7.357361,0.018241523
376963,4371211,298.62463,True,897749,0.7416039,20.457598,267.7274,0.0,0.0,10.423697,0.015961707
377212,4371211,430.3691,True,1098079,0.2115589,11.306008,407.49188,0.0,0.0,11.518,0.053217333
377398,4371211,436.3348,True,1156940,0.002830336,11.615079,409.86755,0.0,0.0,14.811659,0.04051053
377539,4371211,341.32315,True,922590,0.15167166,17.515455,315.582,0.0,0.0,8.189737,0.03595851
377804,4371211,357.70676,True,985889,0.9445964,23.936676,327.0722,0.0,0.0,6.6657677,0.03211197
378115,4371211,245.0617,True,604672,0.0023785422,9.281568,232.10158,0.0,0.0,3.6559083,0.02265121
378298,4371211,397.13492,True,1037036,0.0,21.845879,369.86298,0.0,0.0,5.398561,0.027484473
378526,4371211,318.40036,True,805816,0.004966361,12.874598,299.83487,0.0,0.0,5.6533937,0.037500408
378745,4371211,175.1215,True,534691,15.383577,18.977318,153.35434,0.0,0.0,2.7846107,0.005237622
378943,4371211,360.46613,True,951814,0.0,14.036784,337.23322,0.0,0.0,9.164223,0.031898312
379147,4371211,311.35907,True,866128,1.7364222,19.89355,284.36533,0.0,0.0,7.061827,0.038372435
379320,4371211,326.3543,True,869180,0.26788354,14.217913,303.8097,0.0,0.0,8.289289,0.037388988
379540,4371211,144.17178,True,353087,0.0,1.9742463,138.2594,0.0,0.0,3.9252212,0.012910777
379732,4371211,378.53378,True,1009479,0.3435947,17.34986,352.06223,0.0,0.0,9.089909,0.031792663
379949,4371211,390.4567,True,1019043,0.07375475,17.537561,365.03223,0.0,0.0,7.843131,0.043770883
380119,4371211,348.12033,True,979756,0.59528244,16.758017,319.95422,0.0,0.0,11.374119,0.03398521
380276,4371211,385.89246,True,1048169,0.35790268,18.936043,357.18924,0.0,0.0,9.745005,0.02217045
380475,4371211,388.0038,True,998676,0.0,18.23694,363.61914,0.0,0.0,6.111,0.036722284
380751,4371211,263.99905,True,683511,0.4332638,9.618972,248.09187,0.0,0.0,6.2632976,0.024900835
380934,4371211,364.8061,True,940925,0.30611852,12.372632,343.77182,0.0,0.0,8.6308565,0.030774005
381147,4371211,341.27203,True,875593,0.0075998576,18.757915,318.71405,0.0,0.0,3.7772567,0.022825506
381392,4371211,303.9812,True,893531,4.8623667,19.118534,274.3671,0.0,0.0,10.473623,0.021972423
381608,4371211,438.48538,True,1075221,0.0,7.593912,420.05792,0.0,0.0,10.787097,0.046456397
381831,4371211,264.07098,True,653507,0.07166074,9.805973,250.21124,0.0,0.0,4.0334606,0.020312538
382059,4371211,296.9192,True,869572,2.5876977,18.38555,268.48068,0.0,0.0,10.033505,0.019449044
382256,4371211,387.6762,True,965712,0.19432586,16.718252,366.1804,0.0,0.0,4.737254,0.040313758
382483,4371211,271.45056,True,749411,1.1441907,17.935606,248.22131,0.0,0.0,5.2670717,0.026582958
382684,4371211,380.7013,True,985083,0.0067365514,16.033424,356.92584,0.0,0.0,7.696674,0.045336407
382921,4371211,278.18384,True,808071,5.3414707,23.519833,248.95743,0.0,0.0,5.685875,0.020706544
383118,4371211,86.97763,True,260736,4.702347,8.156941,76.83212,0.0,0.0,1.9800856,0.008475738
383307,4371211,341.18378,True,905778,3.07475,13.469406,318.53354,0.0,0.0,9.150222,0.030606648
383506,4371211,90.507034,True,237952,0.013167384,3.0998538,84.736275,0.0,0.0,2.6550179,0.015885675
383723,4371211,267.38443,True,740535,2.4865563,14.113942,245.58575,0.0,0.0,7.668779,0.015971376
383945,4371211,316.62643,True,807208,0.0,16.043612,296.88434,0.0,0.0,3.685632,0.012849723
384103,4371211,354.92737,True,913955,0.028893016,14.856028,332.9207,0.0,0.0,7.1307244,0.019946963
384355,4371211,409.1713,True,1042862,0.0,14.319736,386.1344,0.0,0.0,8.676035,0.0411399
384534,4371211,354.5377,True,898086,0.004182276,19.872421,331.69617,0.0,0.0,2.940467,0.02861722
384705,4371211,348.83334,True,942355,0.04417828,13.144391,324.79153,0.0,0.0,10.867332,0.030070217
384914,4371211,391.0425,True,1028928,0.61661285,17.410702,364.9852,0.0,0.0,8.609229,0.03738746
385115,4371211,307.59485,True,841367,0.025629228,22.611145,281.36523,0.0,0.0,3.5948637,0.023596035
385350,4371211,142.9683,True,420602,1.6424156,8.938935,128.67018,0.0,0.0,5.34869,0.010503868
385582,4371211,369.8592,True,981031,1.3206362,18.807259,343.5256,0.0,0.0,7.4959464,0.030375473
385798,4371211,192.44312,True,518411,0.0007527694,10.466131,177.949,0.0,0.0,4.0115795,0.016391449
386003,4371211,306.29526,True,731485,0.0,6.710152,294.19974,0.0,0.0,5.3720965,0.013270709
386247,4371211,347.15622,True,909992,1.6706809,18.369764,323.09433,0.0,0.0,5.6660895,0.026036091
386429,4371211,274.2078,True,769045,6.7650137,17.51288,249.76735,0.0,0.0,6.9161344,0.0114323795
386612,4371211,326.29678,True,960917,2.8638868,25.90613,292.2376,0.0,0.0,8.123197,0.02985286
386827,4371211,295.64584,True,762893,0.57749975,10.147134,278.0704,0.0,0.0,7.4056125,0.022694968
387067,4371211,176.5025,True,511071,0.0016934683,12.458735,159.30545,0.0,0.0,4.7155523,0.022770783
387236,4371211,307.57812,True,869712,1.3079466,14.475774,282.41483,0.0,0.0,10.66284,0.024698993
387438,4371211,332.85275,True,895496,0.5208186,14.7744255,309.15515,0.0,0.0,8.903433,0.019758713
387590,4371211,336.17783,True,882128,0.0,11.69436,315.39545,0.0,0.0,9.063342,0.024669891
387726,4371211,358.5658,True,909154,0.0,14.082426,338.03708,0.0,0.0,6.4063773,0.03990043
387936,4371211,256.2267,True,709238,0.01033376,15.347735,235.08395,0.0,0.0,5.7767944,0.018226467
388115,4371211,292.46835,True,878262,2.5319586,25.009302,259.1958,0.0,0.0,8.251024,0.012207427
388249,4371211,329.5871,True,866895,0.0,10.119779,310.11017,0.0,0.0,9.334373,0.022756325
388428,4371211,321.5084,True,898976,0.7049285,20.397894,293.45605,0.0,0.0,7.6257906,0.028673064
388615,4371211,305.05017,True,833284,0.0,15.427794,281.7783,0.0,0.0,7.8109875,0.03310562
388818,4371211,165.61737,True,439929,0.0,8.716104,153.68953,0.0,0.0,3.1991487,0.012586029
389056,4371211,321.6959,True,982750,3.2235723,16.355732,289.13037,0.0,0.0,16.179108,0.030697802
389156,4371211,305.2336,True,863328,0.00894107,17.965414,278.0244,0.0,0.0,9.211973,0.031806268
389345,4371211,200.41573,True,568326,1.5197592,15.033817,181.39702,0.0,0.0,3.9694552,0.015428888
389511,4371211,195.62408,True,526683,4.0258613,11.584196,180.1695,0.0,0.0,3.8584535,0.011945754
389704,4371211,215.27594,True,596383,0.11186084,9.411187,198.65834,0.0,0.0,7.187964,0.018448694
389917,4371211,195.87215,True,480899,0.13372688,6.132628,186.31474,0.0,0.0,3.4071352,0.017631328
390127,4371211,267.1068,True,852439,0.9252165,28.849442,230.95595,0.0,0.0,7.282484,0.018954972
390305,4371211,300.42294,True,934658,3.8310118,26.170147,263.96185,0.0,0.0,10.26007,0.030878223
390465,4371211,293.7318,True,751885,0.0,9.675385,277.1184,0.0,0.0,6.917223,0.02079255
390724,4371211,237.45735,True,681760,4.4985166,15.341956,214.73055,0.0,0.0,7.371847,0.013004834
390859,4371211,353.1888,True,932805,0.44461527,17.96968,328.4054,0.0,0.0,6.7833276,0.030423027
391081,4371211,273.08722,True,783074,4.593853,16.518696,247.96094,0.0,0.0,8.584262,0.023323065
391260,4371211,325.37445,True,913124,0.08053259,19.928135,297.17,0.0,0.0,8.242926,0.033379365
391447,4371211,355.60483,True,916065,0.70032954,13.195702,334.41565,0.0,0.0,7.9728603,0.020606678
391681,4371211,368.97318,True,937691,0.06639262,15.710849,346.7916,0.0,0.0,6.4263964,0.044316325
391869,4371211,283.30557,True,702791,0.10872934,5.7566705,270.4307,0.0,0.0,7.096287,0.021945287
392097,4371211,359.38614,True,925679,0.2635965,10.726678,339.23834,0.0,0.0,9.3856735,0.03546946
392253,4371211,334.82294,True,942138,0.16010797,10.932232,309.78055,0.0,0.0,14.066554,0.043618288
392368,4371211,161.13521,True,427361,0.82879543,2.4082015,151.98676,0.0,0.0,6.7273946,0.012859756
392585,4371211,184.16168,True,459833,0.12589368,5.031924,174.83264,0.0,0.0,4.2855477,0.011564203
