,cataid,ra,dec,z,r_e,ellip,pa,npix_re,area_cov_re,v_gas_1_comp_re,v_gas_1_comp_err_re,vdisp_gas_1_comp_re,vdisp_gas_err_1_comp_re,oii3727_re,oii3727_err_re,hbeta_re,hbeta_err_re,oiii5007_re,oiii5007_err_re,oi6300_re,oi6300_err_re,halpha_total_re,halpha_total_err_re,halpha_1_comp_re,halpha_1_comp_err_re,nii6583_re,nii6583_err_re,sii6716_re,sii6716_err_re,sii6731_re,sii6731_err_re,extinction_corr_re,extinction_corr_err_re,sfr_re,sfr_err_re,npix_3kpc_round,area_cov_3kpc_round,v_gas_1_comp_3kpc_round,v_gas_1_comp_err_3kpc_round,vdisp_gas_1_comp_3kpc_round,vdisp_gas_err_1_comp_3kpc_round,oii3727_3kpc_round,oii3727_err_3kpc_round,hbeta_3kpc_round,hbeta_err_3kpc_round,oiii5007_3kpc_round,oiii5007_err_3kpc_round,oi6300_3kpc_round,oi6300_err_3kpc_round,halpha_total_3kpc_round,halpha_total_err_3kpc_round,halpha_1_comp_3kpc_round,halpha_1_comp_err_3kpc_round,nii6583_3kpc_round,nii6583_err_3kpc_round,sii6716_3kpc_round,sii6716_err_3kpc_round,sii6731_3kpc_round,sii6731_err_3kpc_round,extinction_corr_3kpc_round,extinction_corr_err_3kpc_round,sfr_3kpc_round,sfr_err_3kpc_round,npix_1_4_arcsecond,area_cov_1_4_arcsecond,v_gas_1_comp_1_4_arcsecond,v_gas_1_comp_err_1_4_arcsecond,vdisp_gas_1_comp_1_4_arcsecond,vdisp_gas_err_1_comp_1_4_arcsecond,oii3727_1_4_arcsecond,oii3727_err_1_4_arcsecond,hbeta_1_4_arcsecond,hbeta_err_1_4_arcsecond,oiii5007_1_4_arcsecond,oiii5007_err_1_4_arcsecond,oi6300_1_4_arcsecond,oi6300_err_1_4_arcsecond,halpha_total_1_4_arcsecond,halpha_total_err_1_4_arcsecond,halpha_1_comp_1_4_arcsecond,halpha_1_comp_err_1_4_arcsecond,nii6583_1_4_arcsecond,nii6583_err_1_4_arcsecond,sii6716_1_4_arcsecond,sii6716_err_1_4_arcsecond,sii6731_1_4_arcsecond,sii6731_err_1_4_arcsecond,extinction_corr_1_4_arcsecond,extinction_corr_err_1_4_arcsecond,sfr_1_4_arcsecond,sfr_err_1_4_arcsecond,npix_2_arcsecond,area_cov_2_arcsecond,v_gas_1_comp_2_arcsecond,v_gas_1_comp_err_2_arcsecond,vdisp_gas_1_comp_2_arcsecond,vdisp_gas_err_1_comp_2_arcsecond,oii3727_2_arcsecond,oii3727_err_2_arcsecond,hbeta_2_arcsecond,hbeta_err_2_arcsecond,oiii5007_2_arcsecond,oiii5007_err_2_arcsecond,oi6300_2_arcsecond,oi6300_err_2_arcsecond,halpha_total_2_arcsecond,halpha_total_err_2_arcsecond,halpha_1_comp_2_arcsecond,halpha_1_comp_err_2_arcsecond,nii6583_2_arcsecond,nii6583_err_2_arcsecond,sii6716_2_arcsecond,sii6716_err_2_arcsecond,sii6731_2_arcsecond,sii6731_err_2_arcsecond,extinction_corr_2_arcsecond,extinction_corr_err_2_arcsecond,sfr_2_arcsecond,sfr_err_2_arcsecond,npix_3_arcsecond,area_cov_3_arcsecond,v_gas_1_comp_3_arcsecond,v_gas_1_comp_err_3_arcsecond,vdisp_gas_1_comp_3_arcsecond,vdisp_gas_err_1_comp_3_arcsecond,oii3727_3_arcsecond,oii3727_err_3_arcsecond,hbeta_3_arcsecond,hbeta_err_3_arcsecond,oiii5007_3_arcsecond,oiii5007_err_3_arcsecond,oi6300_3_arcsecond,oi6300_err_3_arcsecond,halpha_total_3_arcsecond,halpha_total_err_3_arcsecond,halpha_1_comp_3_arcsecond,halpha_1_comp_err_3_arcsecond,nii6583_3_arcsecond,nii6583_err_3_arcsecond,sii6716_3_arcsecond,sii6716_err_3_arcsecond,sii6731_3_arcsecond,sii6731_err_3_arcsecond,extinction_corr_3_arcsecond,extinction_corr_err_3_arcsecond,sfr_3_arcsecond,sfr_err_3_arcsecond,npix_4_arcsecond,area_cov_4_arcsecond,v_gas_1_comp_4_arcsecond,v_gas_1_comp_err_4_arcsecond,vdisp_gas_1_comp_4_arcsecond,vdisp_gas_err_1_comp_4_arcsecond,oii3727_4_arcsecond,oii3727_err_4_arcsecond,hbeta_4_arcsecond,hbeta_err_4_arcsecond,oiii5007_4_arcsecond,oiii5007_err_4_arcsecond,oi6300_4_arcsecond,oi6300_err_4_arcsecond,halpha_total_4_arcsecond,halpha_total_err_4_arcsecond,halpha_1_comp_4_arcsecond,halpha_1_comp_err_4_arcsecond,nii6583_4_arcsecond,nii6583_err_4_arcsecond,sii6716_4_arcsecond,sii6716_err_4_arcsecond,sii6731_4_arcsecond,sii6731_err_4_arcsecond,extinction_corr_4_arcsecond,extinction_corr_err_4_arcsecond,sfr_4_arcsecond,sfr_err_4_arcsecond
624,324799,137.29965,1.8677418,0.03909,1.28,0.3631,24.92,14,1.8651553,-1.8807148,0.37957528,37.48216,0.43833014,7.9450474,0.46456367,1.9868228,0.060663972,2.9242637,0.062807865,0.2294113,0.028509423,7.3544197,0.05403013,7.3544197,0.054030135,1.0075319,0.032951724,1.6066842,0.03960511,1.159652,0.031362653,1.8381243,0.13623214,0.024831802,0.0018494225,44,2.0352755,2.209058,0.3304449,42.69632,0.36633632,17.223404,0.900074,4.3426876,0.12034336,6.966871,0.12312395,0.69000924,0.05742421,16.177855,0.09538119,16.177855,0.09538119,2.1762059,0.06318949,3.5787425,0.07424538,2.594265,0.05814495,1.8660331,0.124769345,0.05545302,0.0037221645,4,3.0787609,-2.8378243,0.3632266,35.128304,0.42876175,2.4773817,0.17231017,0.6086868,0.03541381,0.92416245,0.021532733,0.059520323,0.008861359,2.313019,0.02902518,2.313019,0.02902518,0.31617713,0.010109719,0.4936949,0.012340068,0.35773435,0.009656804,1.9555526,0.2746843,0.0083087105,0.0011717209,12,2.0943952,-3.4989781,0.37492296,36.03866,0.43911386,6.8829193,0.41254997,1.7168295,0.052573767,2.491711,0.05614042,0.17465492,0.024495149,6.342,0.045883574,6.342,0.045883574,0.87451625,0.02856429,1.391789,0.03447137,0.9994072,0.027273407,1.8292538,0.13583837,0.021310084,0.0015899561,32,1.7671459,0.36408135,0.3582677,40.568985,0.40243003,14.038612,0.7754586,3.563465,0.09837745,5.585935,0.10656642,0.5354657,0.048701417,13.291315,0.085032515,13.291315,0.08503251,1.8014305,0.055407718,2.9426358,0.06601901,2.1185699,0.051036246,1.8714467,0.12516166,0.04569097,0.0030697442,52,1.9332877,3.3939977,0.33205843,43.65544,0.36553764,19.398182,0.99704766,4.799698,0.12653702,7.750836,0.13187122,0.7790956,0.06355877,17.912542,0.10456856,17.912542,0.10456857,2.4054873,0.06961068,3.961481,0.08157563,2.8834977,0.06384386,1.8739693,0.11941876,0.06166016,0.003945749
625,324865,137.43954,1.7940881,0.01664,10.2,0.6324,102.74,154,1.9731979,3.5983746,0.1969814,17.96175,0.37812746,31.89243,2.5873768,10.761543,0.30130798,23.13885,0.2618062,1.2589895,0.09948804,34.920513,0.16543384,34.920513,0.16543384,2.844093,0.09463292,5.6914034,0.14141886,4.2252645,0.10457541,1.3471704,0.09028177,0.015144576,0.0010174594,225,1.9966905,2.4279535,0.19400467,17.18692,0.3864963,39.72001,3.2122436,12.594396,0.3642719,26.49195,0.30199564,1.4460648,0.11836092,40.451256,0.21073009,40.451256,0.21073012,3.330089,0.111929245,6.4511333,0.1667771,5.07017,0.1243202,1.3149742,0.09120322,0.017123923,0.0011910165,7,1.7592919,1.9957466,0.33717042,11.638941,0.90642184,2.7523212,0.34605533,0.82046473,0.043913282,1.7441946,0.03606567,0.09603666,0.011222848,2.397393,0.038678247,2.397393,0.038678247,0.19518247,0.011120933,0.3857497,0.016261445,0.28259167,0.012192647,1.0519121,0.13877536,0.00081184413,0.000107901884,10,2.5132742,2.0448864,0.34689996,12.016005,0.91193783,3.9805665,0.4502089,1.1883898,0.046008375,2.5566049,0.050336573,0.12952775,0.016364751,3.3795094,0.031797953,3.3795094,0.031797953,0.27868372,0.016300222,0.5337136,0.023399062,0.41610447,0.017990164,1.0,nan,0.0010879468,nan,28,2.0195954,2.0437696,0.28070226,12.624168,0.7093325,9.810528,0.918801,2.899383,0.11041216,6.3095345,0.104194544,0.31521383,0.035272866,8.966815,0.09073566,8.966815,0.09073566,0.728395,0.034670122,1.4029266,0.05052653,1.075759,0.038390703,1.2027107,0.111840695,0.0034717896,0.00032474936,48,2.0943952,2.1945395,0.22807279,12.947874,0.5648858,15.075785,1.3301756,4.7936006,0.1328399,10.681266,0.1421112,0.5100914,0.048626278,14.9208975,0.09412751,14.9208975,0.09412751,1.1847199,0.047219947,2.3086026,0.06886477,1.7468917,0.052235514,1.2211536,0.08190682,0.0058656917,0.00039516768
626,324963,138.03056,1.9120471,0.0589,4.68,0.1552,161.1,236,2.0250657,-102.8407,0.6842683,81.30041,0.60903317,11.823389,2.2266135,11.436093,0.3694356,2.6937234,0.35089064,1.3969831,0.23086385,52.41289,0.38116586,52.41289,0.3811659,19.669327,0.27078706,9.133385,0.22737746,6.603328,0.2243672,3.0430903,0.2378061,0.6844625,0.05371929,24,1.75262,-96.955086,2.771659,88.58775,2.5396035,0.90005374,0.58864117,0.7996363,0.16524652,0.41183028,0.104623474,0.22816373,0.064316854,3.2885277,0.13085556,3.2885277,0.13085556,1.6620483,0.07458709,0.7242689,0.06314564,0.59748906,0.063161746,2.3565326,1.1703901,0.033256125,0.016569838,4,3.0787609,-94.241234,4.2709894,94.1822,3.9883287,0.1266979,0.1337736,0.0773882,0.19973749,0.113094665,0.025744084,0.04437102,0.015010745,0.49659872,0.1559067,0.49659872,0.1559067,0.27618292,0.017490486,0.11679266,0.015172528,0.12774096,0.015387959,6.73406,20.202179,0.014350903,0.043287814,12,2.0943952,-94.98838,3.5933738,93.73812,3.318323,0.4133663,0.35569406,0.34097847,0.07259502,0.22164705,0.067436434,0.13394159,0.038200628,1.5406476,0.059842777,1.5406476,0.059842777,0.8204957,0.04473192,0.3595825,0.038722813,0.3299846,0.03889422,2.9425263,1.5028734,0.019454513,0.009964941,32,1.7671459,-99.72367,2.2880502,85.81026,2.0894434,1.245647,0.69347906,1.1186521,0.5181146,0.52877337,0.12183451,0.28283748,0.07624711,4.771607,0.3420479,4.771607,0.3420479,2.2374463,0.08870778,0.989765,0.075004615,0.7854045,0.07484627,2.5686471,7.705941,0.052597582,0.15783778,52,1.9332877,-100.3636,1.641831,81.43269,1.4974247,2.1537735,0.9072508,1.9934915,0.23403451,0.7665412,0.15937184,0.3908562,0.10076854,8.818851,0.20428874,8.818851,0.20428872,3.757113,0.11730307,1.6481313,0.09895959,1.2489458,0.09864347,2.799359,0.79055154,0.105941795,0.030018922
627,325001,138.13322,1.8349444,0.0554,4.94,0.8405,158.91,48,1.9695272,-7.934963,1.5660584,60.422874,1.6714903,2.9540782,0.6427336,0.9918006,0.0988426,0.76833045,0.09613706,0.25789404,0.060793377,4.390812,0.09131142,4.390812,0.09131142,1.0100802,0.08391116,1.414088,0.06608479,1.0787307,0.060447115,2.8042743,0.6737636,0.046514004,0.011217382,24,1.9603382,-11.583594,1.2527713,36.788097,1.5694486,1.5394082,0.46263176,0.50975055,0.0673922,0.37960482,0.06394328,0.15236565,0.038409337,2.3702133,0.05601968,2.3702133,0.05601968,0.57654065,0.05444431,0.7692631,0.042690936,0.5939381,0.03855871,3.1485476,0.9979426,0.028191363,0.008960155,4,3.0787609,-9.186912,1.4965271,34.03076,1.9361218,0.2858994,0.09283039,0.1050765,0.015580101,0.037553463,0.013838449,0.021243915,0.009109885,0.45568383,0.013525569,0.45568383,0.01352557,0.10614058,0.013608766,0.13836494,0.010068198,0.11658106,0.009054196,2.670971,0.9531862,0.0,0.0016464811,12,2.0943952,-11.19606,1.3330851,35.56503,1.695194,0.8281445,0.27539352,0.29372177,0.040859066,0.15963866,0.03891749,0.07709228,0.022893,1.3176055,0.033440586,1.3176055,0.033440586,0.32254246,0.033205107,0.41353655,0.025329892,0.32813048,0.022948895,2.8929467,0.96541744,0.014399394,0.0048191594,32,1.7671459,-11.437292,1.2450218,37.503,1.5508937,1.870378,0.5264081,0.637236,0.080174685,0.48811188,0.078224,0.17542693,0.046754815,2.9114542,0.06681885,2.9114542,0.06681885,0.72287697,0.066741675,0.9453367,0.051925015,0.73744637,0.04665075,3.020835,0.9117666,0.033224262,0.010056895,52,1.9332877,-4.712955,1.0008738,22.087511,1.5789441,2.6786132,0.6351789,0.8045612,0.102262035,0.6840621,0.10134227,0.21505572,0.05604678,3.2791471,0.075790465,3.2791471,0.075790465,0.82569706,0.0856881,1.1161479,0.06211239,0.8878205,0.055495925,2.3070261,0.7033705,0.028577998,0.008737915
628,325007,138.3155,1.8672465,0.05541,5.33,0.2838,151.59,276,1.9871767,-24.803322,0.85964686,168.45052,0.67002493,67.40021,4.1835604,31.283865,0.6522148,22.555439,0.65335375,12.765664,0.46995732,152.62952,0.7860624,152.62952,0.78606236,104.88506,0.7621607,52.668716,0.5019996,40.13974,0.4851461,3.5270126,0.17875233,2.034356,0.10363406,24,1.9595648,-1.3613962,1.5955987,186.83673,1.1659988,18.600637,1.445878,8.057519,0.5771504,7.877631,0.2639929,4.221829,0.20294599,41.771595,0.64854527,41.771595,0.64854527,34.103252,0.39485502,16.741695,0.22194532,12.816483,0.21685351,4.070243,0.7040279,0.6425143,0.1115822,4,3.0787609,-5.624275,1.9086955,186.26007,1.4113957,3.8663678,0.3304251,1.7739093,0.9454608,1.8832064,0.06759912,1.0323007,0.055977948,9.398777,0.8986019,9.398777,0.8986019,7.9978223,0.11280008,3.9226396,0.061518863,3.0181215,0.060290076,4.2849565,12.85487,0.15219457,0.45681554,12,2.0943952,-3.7055888,1.8248025,186.87625,1.337668,10.690086,0.9708028,4.76281,0.18743964,4.78857,0.17086019,2.6864052,0.13628668,24.378672,0.26830545,24.378672,0.26830548,20.632336,0.2722855,10.033837,0.15025502,7.7393913,0.14721964,3.949686,0.3809111,0.36387652,0.035320334,32,1.7671459,-2.3821642,1.5024993,186.37314,1.0993587,22.83457,1.7364149,9.805154,56.363396,9.604827,0.31160343,5.105513,0.23663841,51.52587,40.77318,51.52587,40.77318,41.411575,0.45342696,20.398006,0.25761455,15.659476,0.25167832,nan,nan,0.0,0.0,52,1.9332877,-6.779061,1.3235328,184.72926,0.97318596,31.160444,2.2133198,13.555863,1.0088534,12.61397,0.39108855,6.6124153,0.28738177,70.5468,1.030022,70.5468,1.030022,54.973103,0.53725505,27.15395,0.3135432,20.797033,0.3059483,4.1073575,0.73515064,1.0950179,0.19664153
629,325321,139.81122,1.7803123,0.08761,4.0,0.5489,95.41,94,1.906989,-20.781675,6.9038754,247.77423,4.4569206,9.558773,1.9253914,1.4423354,0.2879131,4.7096167,0.31118476,2.281668,0.25474724,12.247952,0.27857023,12.247952,0.27857023,11.706862,0.30221242,3.764616,0.33200008,3.9123943,0.32913527,13.043964,6.1846867,0.0,0.7494221,12,1.7130818,-5.4902577,6.3479505,225.51219,4.253379,2.5214336,0.52517736,0.604096,0.09771915,1.4537405,0.10491038,0.78976756,0.084401965,3.9467442,0.098634616,3.9467442,0.098634616,3.7595112,0.10627239,1.2751094,0.11238662,1.188594,0.11094572,7.0257072,2.7139254,0.0,0.10606939,4,3.0787609,-5.8119,6.558202,223.81276,4.4046307,0.9609372,0.16892302,0.24311633,0.08591548,0.52682287,0.03403956,0.31224352,0.032347742,1.4581546,0.038539678,1.4581546,0.038539678,1.4119439,0.04227752,0.47969022,0.045041855,0.43030193,0.04452742,5.7415767,17.22473,0.0,0.24820985,12,2.0943952,-5.4902577,6.3479505,225.51219,4.253379,2.5214336,0.52517736,0.604096,0.09634249,1.4537405,0.10491038,0.78976756,0.084401965,3.9467442,0.096913956,3.9467442,0.096913956,3.7595112,0.10627239,1.2751094,0.11238662,1.188594,0.11094572,7.0257072,2.6754801,0.0,0.104565375,32,1.7671459,-9.341032,5.989953,227.04733,4.004816,5.227696,0.94564676,1.053415,0.29231158,2.7793677,0.18801036,1.5236156,0.15501702,7.6825266,0.28886423,7.6825266,0.28886423,7.3191257,0.19186267,2.3864398,0.2038308,2.3893526,0.20076427,9.108168,6.019222,0.0,0.4577121,52,1.9332877,-11.489782,6.027129,229.85786,4.0122085,7.23676,1.2481003,1.365481,0.23432393,3.6143954,0.24024811,1.835405,0.19429502,9.819004,0.21806882,9.819004,0.21806882,9.100195,0.23736592,2.9358392,0.25536573,3.173237,0.25210434,8.810106,3.5977502,0.0,0.3496117
630,325376,140.12418,1.8481637,0.01682,3.34,0.3143,111.88,132,2.0172575,4.2606454,0.088330396,27.651491,0.1220683,88.17178,2.6059065,34.394203,0.2941715,113.36978,0.42879212,4.3282647,0.112849146,119.27116,0.24090202,119.27116,0.24090202,9.234979,0.1103085,16.996378,0.16301022,12.497956,0.11793555,1.5757766,0.03268181,0.06183691,0.0012885728,221,1.967014,-4.5655355,0.07407589,33.26816,0.093521304,148.2612,3.2470334,59.736828,0.38643157,197.71834,0.53935367,6.5144763,0.14895236,202.78557,0.32814357,202.78557,0.32814357,14.939434,0.1456618,27.382607,0.21644269,20.334223,0.15726462,1.4984841,0.023581646,0.099978566,0.0015816587,6,2.0525072,14.577773,0.10362171,19.166445,0.17537282,10.037037,0.35906827,4.0462265,0.049655892,15.071037,0.07585164,0.39640713,0.013997915,14.635501,0.041480582,14.635501,0.041480582,1.0163952,0.015071712,1.813223,0.021252144,1.3422914,0.016237305,1.7406027,0.051738765,0.008381562,0.0002502688,11,2.2847946,14.236028,0.10981518,19.39047,0.18532802,17.138462,0.6264342,6.7079763,0.07873707,24.763647,0.12398253,0.6960205,0.025530018,24.415617,0.07150352,24.415617,0.07150352,1.7087632,0.026858699,3.0972621,0.03744994,2.277172,0.028566895,1.7665095,0.05043468,0.014190621,0.0004072748,27,2.0943952,13.312981,0.10580879,20.343004,0.1739975,33.717407,1.1672297,13.719148,0.15036622,50.12287,0.24060965,1.4122617,0.047512732,46.16869,0.1271013,46.16869,0.1271013,3.2780333,0.049242787,6.0709915,0.070110805,4.461439,0.05299437,1.4680619,0.039152946,0.022300245,0.0005979037,47,2.1389568,12.011892,0.09865435,21.639349,0.15579449,48.587486,1.5594172,18.871788,0.19596942,67.1583,0.30849117,2.1252565,0.065307416,65.28831,0.16337493,65.28831,0.16337495,4.833588,0.06623031,8.882019,0.09510605,6.525571,0.07083462,1.5669997,0.039501477,0.033660613,0.000852699
631,325378,140.02681,1.9688144,0.085,3.96,0.399,42.06,128,2.0087557,29.099705,1.2812837,147.8278,1.1377664,5.5259027,1.5397407,6.511492,0.6764837,4.3026357,0.33868325,3.9644842,0.28642213,40.351044,0.47181758,40.351044,0.47181758,22.499357,0.31612116,8.878424,0.3559755,5.8565617,0.3540222,6.2016535,1.5301348,2.319471,0.5729257,12,1.8075302,44.70383,1.6093532,157.65294,1.4086398,0.90211767,0.38353428,1.5573833,0.6492569,0.75277144,0.09553074,1.0288502,0.0815074,10.712469,0.39865756,10.712469,0.39865756,5.6107016,0.10520802,2.1873987,0.11570264,1.4695548,0.114153124,7.9334507,23.800352,0.7877318,2.3633773,4,3.0787609,42.552845,1.8252803,171.38025,1.5572187,0.39890802,0.117559835,0.5318325,12.615314,0.26764035,0.044324115,0.3514804,0.03282971,4.1575274,8.584055,4.1575274,8.584055,2.1553347,0.042479884,0.77816826,0.047389526,0.48726422,0.046433628,nan,nan,0.0,0.0,12,2.0943952,44.70383,1.6093532,157.65294,1.4086398,0.90211767,0.38353428,1.5573833,0.24506752,0.75277144,0.09553074,1.0288502,0.0815074,10.712469,0.16584326,10.712469,0.16584326,5.6107016,0.10520802,2.1873987,0.11570264,1.4695548,0.114153124,7.9334507,2.9604385,0.7877318,0.29420206,32,1.7671459,39.55085,1.3158,139.40633,1.1904507,1.8078535,0.6885792,2.745967,16.134815,1.6772025,0.17146724,1.8891153,0.14509864,20.107265,11.058577,20.107265,11.058577,11.066918,0.18149135,4.2494197,0.19820349,2.9043567,0.1977202,nan,nan,0.0,0.0,52,1.9332877,35.60403,1.3021963,141.59769,1.1728107,2.9431157,0.9031147,3.8254747,10.491291,2.3461702,0.22323477,2.3743393,0.18946074,26.223995,7.1644588,26.223995,7.1644588,14.809645,0.22739671,5.565238,0.2500199,3.7946196,0.24978368,7.86988,23.60964,1.912906,5.7624655
632,325390,140.06483,1.7879202,0.01694,3.35,0.3992,33.79,74,2.0031865,-33.33913,1.1209192,17.237017,2.3474545,2.292206,1.2314838,0.8820395,0.11557655,1.2302141,0.11174762,0.073706456,0.058262482,2.5348039,0.07085066,2.5348039,0.07085067,0.46961853,0.053634916,0.7280764,0.08309742,0.6247519,0.054280445,1.0114238,0.319808,0.00085575366,0.0002716409,215,1.9961998,-31.630964,1.4933978,21.60957,2.678302,3.1566138,2.1083367,1.1652555,0.21247447,1.5999953,0.1874541,0.06779499,0.10535978,3.4259875,0.12508601,3.4259875,0.12508601,0.6789339,0.09534293,0.8773431,0.14830671,1.0256935,0.097648375,1.0673742,0.4684362,0.001220601,0.0005375331,6,2.0525072,-35.045624,1.259261,18.9851,2.416316,0.43973365,0.18077621,0.12492959,0.027564304,0.19713582,0.021818234,0.011922147,0.008983438,0.36915866,0.011564686,0.36915866,0.011564686,0.055078946,0.008440233,0.11538121,0.012404776,0.08179693,0.008464195,1.0801121,0.5680631,0.00013309236,7.012129e-05,11,2.2847946,-35.300255,1.3401022,16.96256,2.82201,0.54780924,0.33812279,0.17761119,0.038564418,0.34824917,0.036165155,0.02511292,0.017386794,0.6384503,0.024311388,0.6384503,0.024311388,0.10327411,0.016101357,0.20034195,0.023458041,0.15550998,0.016099267,1.7152452,0.8923446,0.0003655313,0.00019067386,28,2.0195954,-34.84683,1.1692263,16.53397,2.5158527,1.1200846,0.67165583,0.4236857,0.06698438,0.7253361,0.065300085,0.03447977,0.033012543,1.4065698,0.04071588,1.4065698,0.040715877,0.23863766,0.030546743,0.40465677,0.046223342,0.3612306,0.031305213,1.4217179,0.53928113,0.0006674918,0.00025392688,50,2.0106194,-34.090187,1.1011521,17.652542,2.262856,1.7884078,1.0147903,0.7133861,0.092073485,1.0645486,0.089631855,0.047591094,0.046931926,2.1134667,0.056454714,2.1134667,0.056454714,0.3778544,0.043379307,0.58793235,0.06736012,0.53057903,0.04442942,1.086724,0.33802497,0.00076663017,0.00023933762
633,325441,140.40746,1.8607256,0.02561,1.02,0.0767,10.63,12,1.873477,16.655046,0.3025735,19.642149,0.53281695,2.8204973,0.29463297,1.4235163,0.04320526,4.809885,0.055623733,0.060135458,0.019078285,4.922076,0.036701262,4.922076,0.036701262,0.34856945,0.01850474,0.65557927,0.027182331,0.4481589,0.020888243,1.5649875,0.11543109,0.0059535904,0.00044136593,96,2.0554717,16.066486,0.360874,21.03533,0.62558603,6.948823,1.1251221,3.5440156,0.14258222,11.121818,0.15955131,0.18097799,0.068050444,12.017652,0.10136456,12.017652,0.10136455,0.8893277,0.061267473,1.6957093,0.08832168,1.2274537,0.0674329,1.4946543,0.14499836,0.013882897,0.0013518789,4,3.0787609,16.804142,0.30385557,19.090399,0.53866756,0.8495506,0.08069762,0.58528644,0.032935917,1.9861217,0.025197478,0.022549093,0.0074814484,1.9990491,0.022353208,1.9990491,0.022353208,0.1392253,0.0072039254,0.27098614,0.010770509,0.17308658,0.008020902,1.5203027,0.20585072,0.002348947,0.00031913284,12,2.0943952,16.655046,0.3025735,19.642149,0.53281695,2.8204973,0.29463297,1.4235163,0.04300226,4.809885,0.055623733,0.060135458,0.019078285,4.922076,0.036767125,4.922076,0.036767125,0.34856945,0.01850474,0.65557927,0.027182331,0.4481589,0.020888243,1.5649875,0.11493153,0.0059535904,0.00043948324,32,1.7671459,16.445644,0.29859054,20.411812,0.5161834,5.3838215,0.5822811,2.7286816,0.082315825,9.083721,0.10473419,0.13323556,0.037566267,9.244473,0.06627065,9.244473,0.06627065,0.664462,0.03538347,1.2294903,0.051418576,0.8815754,0.03911242,1.4914522,0.1091391,0.010656418,0.0007835312,52,1.9332877,16.378077,0.31887636,20.772795,0.549657,6.4381247,0.80135965,3.1800888,0.10751509,10.211795,0.1267966,0.17668329,0.050188288,10.861615,0.083574854,10.861615,0.08357485,0.7830403,0.04604319,1.4848957,0.066822805,1.0496947,0.05087925,1.5203037,0.12440516,0.012762758,0.0010489725
634,325467,140.51653,1.9886457,0.08522,3.7,0.2827,82.67,118,1.9603915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12,1.7990499,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,3.0787609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12,2.0943952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,1.7671459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52,1.9332877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
635,325533,140.92831,2.0033603,0.05266,5.84,0.4833,169.13,217,2.020948,-32.411057,0.7742841,98.50402,0.7383997,15.040968,2.1970563,9.547689,0.2935189,3.1990848,0.27705362,2.017301,0.20830038,44.72523,0.3054056,44.72523,0.3054056,15.021113,0.24144028,11.050832,0.21766642,7.9625115,0.21426833,3.204205,0.23813738,0.4872245,0.036363177,28,1.8422331,-39.993107,0.83874863,57.06682,0.8587689,1.7404628,0.53862584,1.5334595,0.18387052,0.5080113,0.08060216,0.28151694,0.055244304,7.5165324,0.13258152,7.5165324,0.13258152,2.4761117,0.069565676,1.6665822,0.058506757,1.1977136,0.057162657,3.5660782,1.0199797,0.09113068,0.02611497,5,2.4630086,-42.999573,1.0351758,56.23449,1.0626272,0.29171374,0.1128831,0.29304612,0.11615,0.07680124,0.021521252,0.033991277,0.014260536,1.5469527,0.07531713,1.5469527,0.07531713,0.52708757,0.017948216,0.34110668,0.0149231,0.25125554,0.014577447,4.247888,12.743664,0.022341192,0.0670324,13,1.9332877,-37.32504,0.95999914,54.83198,0.9966893,0.7836313,0.31079078,0.7388406,0.052216865,0.2398744,0.047131658,0.119841844,0.03261844,3.7877693,0.05308553,3.7877693,0.05308553,1.269199,0.041690942,0.8087205,0.034737233,0.60101414,0.034026716,3.9644372,0.67410755,0.051053002,0.008710421,29,1.949954,-38.273216,0.83236015,57.741684,0.8503473,1.8054256,0.55515754,1.5930115,0.42822018,0.5134324,0.08275289,0.2904717,0.056168817,7.745209,0.2782212,7.745209,0.2782212,2.5519865,0.07071918,1.7188687,0.059510473,1.2392862,0.05812399,3.4983056,2.2390375,0.092118554,0.059051875,52,1.9332877,-34.358784,0.73922724,61.02561,0.7488684,3.2222376,0.80948484,2.665641,0.17632449,0.9004192,0.11978759,0.4928923,0.079754114,12.630587,0.14533211,12.630587,0.14533213,4.199006,0.09890077,2.9091814,0.08431011,2.064429,0.08272371,3.2918777,0.52160275,0.14135899,0.022457516
